port,month,calls,import_mt,export_mt,volume_mt,calls_yoy,volume_yoy
Bitung,2021-08,60,99878,79740,179618,-23.076923076923073,-6.321125702781916
Bitung,2021-09,46,88682,21228,109910,-7.9999999999999964,-15.87962466898315
Bitung,2021-10,55,81790,102794,184584,-3.508771929824561,10.325206653557185
Bitung,2021-11,88,155701,91448,247149,37.5,24.490751934235977
Bitung,2021-12,109,221956,146700,368656,91.22807017543859,154.79024120533555
Bitung,2022-01,93,210318,42164,252482,32.857142857142854,30.87800781695471
Bitung,2022-02,81,153983,73400,227383,65.3061224489796,44.211754707527604
Bitung,2022-03,103,203054,142551,345605,49.27536231884058,106.35967923953737
Bitung,2022-04,86,135721,93161,228882,59.25925925925925,44.06782861566931
Bitung,2022-05,73,169553,105923,275476,43.13725490196079,109.77299898721454
Bitung,2022-06,78,156518,80371,236889,32.20338983050848,22.054254579179222
Bitung,2022-07,92,172111,129629,301740,39.393939393939405,64.04708184956642
Bitung,2022-08,93,155131,102159,257290,55.00000000000001,43.24288211649168
Bitung,2022-09,92,183501,101674,285175,100.0,159.462287325994
Bitung,2022-10,79,126903,85408,212311,43.636363636363626,15.021345295366872
Bitung,2022-11,88,151105,82436,233541,0.0,-5.505990313535558
Bitung,2022-12,76,134476,88119,222595,-30.27522935779816,-39.61986241916583
Bitung,2023-01,84,148004,105029,253033,-9.677419354838712,0.2182333790131663
Bitung,2023-02,81,115259,142281,257540,0.0,13.262644964663139
Bitung,2023-03,91,172513,113947,286460,-11.650485436893199,-17.113467687099437
Bitung,2023-04,76,153222,119195,272417,-11.627906976744185,19.020718099282607
Bitung,2023-05,80,159063,85760,244823,9.589041095890405,-11.127285135547194
Bitung,2023-06,80,121049,142066,263115,2.564102564102555,11.07100794042779
Bitung,2023-07,83,129903,107022,236925,-9.782608695652172,-21.480413601113547
Bitung,2023-08,84,212537,208570,421107,-9.677419354838712,63.67017762058378
Bitung,2023-09,91,165649,108623,274272,-1.0869565217391353,-3.8232664153589946
Bitung,2023-10,78,153919,99505,253424,-1.2658227848101222,19.36451714701546
Bitung,2023-11,95,188822,127027,315849,7.954545454545459,35.24349043636879
Bitung,2023-12,98,209893,129119,339012,28.947368421052634,52.299916889418
Bitung,2024-01,87,179735,113837,293572,3.571428571428581,16.021230432394184
Bitung,2024-02,76,127100,121266,248366,-6.172839506172845,-3.5621651005669053
Bitung,2024-03,77,138537,70929,209466,-15.384615384615385,-26.87774907491447
Bitung,2024-04,73,152437,97353,249790,-3.9473684210526327,-8.306016144366913
Bitung,2024-05,79,165495,121008,286503,-1.2499999999999956,17.024544262589703
Bitung,2024-06,91,138235,59882,198117,13.749999999999996,-24.703266632461094
Bitung,2024-07,95,149269,142466,291735,14.457831325301207,23.133903133903132
Bitung,2024-08,81,147281,106991,254272,-3.57142857142857,-39.618196800338154
Bitung,2024-09,79,190803,68743,259546,-13.186813186813184,-5.369122622797806
Bitung,2024-10,82,183001,60419,243420,5.128205128205132,-3.947534566576172
Bitung,2024-11,80,190810,77577,268387,-15.789473684210531,-15.02680078138604
Bitung,2024-12,82,181853,103233,285086,-16.326530612244895,-15.906811558292922
Bitung,2025-01,71,141475,93825,235300,-18.39080459770115,-19.849304429577753
Bitung,2025-02,66,152930,77623,230553,-13.157894736842103,-7.1720766932671935
Bitung,2025-03,71,143489,84578,228067,-7.792207792207795,8.880200127944393
Bitung,2025-04,64,137123,77730,214853,-12.328767123287676,-13.986548700908763
Bitung,2025-05,72,166814,57908,224722,-8.860759493670889,-21.563823066425137
Bitung,2025-06,67,146528,97759,244287,-26.37362637362637,23.304411029845994
Bitung,2025-07,73,155927,101126,257053,-23.15789473684211,-11.888186196376848
Bitung,2025-08,64,136011,89148,225159,-20.98765432098766,-11.44955008809464
Bitung,2025-09,58,157106,75750,232856,-26.582278481012654,-10.283340910667082
Bitung,2025-10,61,122824,93623,216447,-25.609756097560975,-11.080847917180181
Bitung,2025-11,53,125231,47467,172698,-33.75,-35.653366221165705
Bitung,2025-12,79,160783,105448,266231,-3.658536585365857,-6.613793732417584
Bitung,2026-01,69,130449,86453,216902,-2.8169014084507005,-7.818954526136846
Bitung,2026-02,58,123291,81674,204965,-12.121212121212121,-11.09853265843429
Bitung,2026-03,68,127627,60024,187651,-4.225352112676061,-17.721108270815154
Bitung,2026-04,55,118763,42194,160957,-14.0625,-25.085058156041573
Bitung,2026-05,71,139255,62545,201800,-1.388888888888884,-10.200158417956406
Bitung,2026-06,66,136108,80258,216366,-1.4925373134328401,-11.42958896707561
Bitung,2026-07,67,147836,78344,226180,-8.21917808219178,-12.010363621509956
Bitung,2026-08,52,105206,123450,228656,-18.75,1.553124680781126
Blanglancang,2019-01,6,8268,11344,19612,,
Blanglancang,2019-02,4,11925,6291,18216,,
Blanglancang,2019-03,1,9278,0,9278,,
Blanglancang,2019-04,8,28206,7157,35363,,
Blanglancang,2019-05,2,10290,3235,13525,,
Blanglancang,2019-06,5,8224,7017,15241,,
Blanglancang,2019-07,2,3999,2961,6960,,
Blanglancang,2019-08,8,22896,16611,39507,,
Blanglancang,2019-09,7,12450,5100,17550,,
Blanglancang,2019-10,6,11268,11620,22888,,
Blanglancang,2019-11,6,19511,3565,23076,,
Blanglancang,2019-12,3,8747,1070,9817,,
Blanglancang,2020-01,5,9180,8170,17350,-16.666666666666664,-11.533754843973076
Blanglancang,2020-02,5,6816,3674,10490,25.0,-42.41326306543698
Blanglancang,2020-03,4,11925,1700,13625,300.0,46.852769993533094
Blanglancang,2020-04,6,26558,4387,30945,-25.0,-12.493283940842126
Blanglancang,2020-05,5,17219,3068,20287,150.0,49.99630314232901
Blanglancang,2020-06,6,10822,3674,14496,19.999999999999996,-4.888130700085291
Blanglancang,2020-07,5,2249,71787,74036,150.0,963.735632183908
Blanglancang,2020-08,5,7179,8584,15763,-37.5,-60.1007416407219
Blanglancang,2020-09,6,11938,2852,14790,-14.28571428571429,-15.726495726495726
Blanglancang,2020-10,6,14085,7835,21920,0.0,-4.229290457881863
Blanglancang,2020-11,5,8550,1426,9976,-16.666666666666664,-56.76893742416363
Blanglancang,2020-12,6,9633,4387,14020,100.0,42.81348680859733
Blanglancang,2021-01,7,9633,11631,21264,39.99999999999999,22.559077809798268
Blanglancang,2021-02,3,8451,2139,10590,-40.0,0.9532888465205058
Blanglancang,2021-03,7,14396,7106,21502,75.0,57.81284403669724
Blanglancang,2021-04,8,19831,6635,26466,33.33333333333333,-14.47406689287446
Blanglancang,2021-05,6,9558,3674,13232,19.999999999999996,-34.775964903632875
Blanglancang,2021-06,6,14054,3674,17728,0.0,22.29580573951435
Blanglancang,2021-07,8,10660,3710,14370,60.00000000000001,-80.59052352909394
Blanglancang,2021-08,15,91823,9647,101470,200.0,543.7226416291315
Blanglancang,2021-09,8,10740,5922,16662,33.33333333333333,12.657200811359036
Blanglancang,2021-10,16,191374,37469,228843,166.66666666666666,943.991788321168
Blanglancang,2021-11,8,6494,0,6494,60.00000000000001,-34.9037690457097
Blanglancang,2021-12,11,16213,24568,40781,83.33333333333333,190.87731811697574
Blanglancang,2022-01,13,4056,86855,90911,85.71428571428572,327.53480060195636
Blanglancang,2022-02,5,6493,0,6493,66.66666666666667,-38.68744098205854
Blanglancang,2022-03,6,406,1867,2273,-14.28571428571429,-89.42889033578271
Blanglancang,2022-04,10,7056,134256,141312,25.0,433.9378825663115
Blanglancang,2022-05,16,137953,5781,143734,166.66666666666666,986.2605804111246
Blanglancang,2022-06,10,83043,3235,86278,66.66666666666667,386.67644404332134
Blanglancang,2022-07,7,14301,82658,96959,-12.5,574.7320807237301
Blanglancang,2022-08,11,19520,91057,110577,-26.66666666666667,8.975066522124763
Blanglancang,2022-09,12,42561,14984,57545,50.0,245.36670267674947
Blanglancang,2022-10,23,103434,121558,224992,43.75,-1.6828131076764397
Blanglancang,2022-11,12,116156,13053,129209,50.0,1889.667385278719
Blanglancang,2022-12,4,10479,13100,23579,-63.63636363636363,-42.18140800863147
Blanglancang,2023-01,7,14706,2247,16953,-46.15384615384615,-81.35209160607627
Blanglancang,2023-02,7,105792,7808,113600,39.99999999999999,1649.5764669644232
Blanglancang,2023-03,12,36226,10615,46841,100.0,1960.7567091948965
Blanglancang,2023-04,7,18004,69160,87164,-30.000000000000004,-38.318048007246375
Blanglancang,2023-05,5,72498,70307,142805,-68.75,-0.6463328092170206
Blanglancang,2023-06,5,17642,15500,33142,-50.0,-61.586963072857515
Blanglancang,2023-07,1,0,0,0,-85.71428571428572,-100.0
Blanglancang,2023-08,9,11860,90585,102445,-18.181818181818176,-7.354151405807718
Blanglancang,2023-09,8,62727,713,63440,-33.333333333333336,10.24415674689374
Blanglancang,2023-10,3,0,0,0,-86.95652173913044,-100.0
Blanglancang,2023-11,5,10290,3235,13525,-58.33333333333333,-89.53246290893048
Blanglancang,2023-12,19,158367,163911,322278,375.0,1266.8009669621274
Blanglancang,2024-01,11,36326,19452,55778,57.14285714285714,229.0155134784404
Blanglancang,2024-02,7,74845,8521,83366,0.0,-26.614436619718308
Blanglancang,2024-03,16,25873,99390,125263,33.33333333333333,167.42170320872737
Blanglancang,2024-04,15,10437,39539,49976,114.28571428571428,-42.66440273507411
Blanglancang,2024-05,15,32363,17234,49597,200.0,-65.26942333951892
Blanglancang,2024-06,14,54648,100670,155318,179.99999999999997,368.64401665560314
Blanglancang,2024-07,21,279243,27387,306630,2000.0,inf
Blanglancang,2024-08,14,63552,16877,80429,55.55555555555556,-21.490555908048226
Blanglancang,2024-09,14,76453,17726,94179,75.0,48.45365699873896
Blanglancang,2024-10,17,179163,14991,194154,466.6666666666667,inf
Blanglancang,2024-11,19,245182,29468,274650,280.0,1930.6839186691313
Blanglancang,2024-12,21,169170,19994,189164,10.526315789473696,-41.30409149864403
Blanglancang,2025-01,18,152709,25922,178631,63.63636363636365,220.25350496611566
Blanglancang,2025-02,15,129061,22993,152054,114.28571428571428,82.39330182568435
Blanglancang,2025-03,17,132630,15021,147651,6.25,17.872795637977703
Blanglancang,2025-04,12,150240,18312,168552,-19.999999999999996,237.26588762606048
Blanglancang,2025-05,18,185895,15098,200993,19.999999999999996,305.2523338105127
Blanglancang,2025-06,27,264929,105029,369958,92.85714285714286,138.19389896856774
Blanglancang,2025-07,23,148095,26640,174735,9.523809523809534,-43.01438215438802
Blanglancang,2025-08,24,226037,23052,249089,71.42857142857142,209.70048116972734
Blanglancang,2025-09,23,187624,25929,213553,64.28571428571428,126.75224837808852
Blanglancang,2025-10,26,229969,45009,274978,52.941176470588225,41.62881011980182
Blanglancang,2025-11,23,127418,43276,170694,21.052631578947366,-37.85035499726925
Blanglancang,2025-12,18,131897,21223,153120,-14.28571428571429,-19.054365524095495
Blanglancang,2026-01,15,133995,20028,154023,-16.666666666666664,-13.775884364975843
Blanglancang,2026-02,20,170925,26550,197475,33.33333333333333,29.871624554434618
Blanglancang,2026-03,35,227198,42808,270006,105.88235294117645,82.86770831216856
Blanglancang,2026-04,38,278369,37210,315579,216.66666666666666,87.22946034458208
Blanglancang,2026-05,59,380165,138804,518969,227.77777777777777,158.20252446602615
Blanglancang,2026-06,63,281224,139698,420922,133.33333333333334,13.775617772828275
Blanglancang,2026-07,63,284591,72897,357488,173.91304347826087,104.58866283228892
Blanglancang,2026-08,61,288229,134756,422985,154.16666666666666,69.81279783531187
Bontang LNG Terminal,2019-01,40,73713,905632,979345,,
Bontang LNG Terminal,2019-02,42,16336,860136,876472,,
Bontang LNG Terminal,2019-03,54,87982,1197049,1285031,,
Bontang LNG Terminal,2019-04,57,74950,890263,965213,,
Bontang LNG Terminal,2019-05,62,51630,1194587,1246217,,
Bontang LNG Terminal,2019-06,46,12422,1165868,1178290,,
Bontang LNG Terminal,2019-07,59,35542,1260126,1295668,,
Bontang LNG Terminal,2019-08,49,13114,1110437,1123551,,
Bontang LNG Terminal,2019-09,62,59460,1091507,1150967,,
Bontang LNG Terminal,2019-10,50,29280,865219,894499,,
Bontang LNG Terminal,2019-11,46,9188,931702,940890,,
Bontang LNG Terminal,2019-12,57,30837,1165309,1196146,,
Bontang LNG Terminal,2020-01,50,11042,836769,847811,25.0,-13.430813451847923
Bontang LNG Terminal,2020-02,51,50500,973003,1023503,21.42857142857142,16.77532197263576
Bontang LNG Terminal,2020-03,43,21377,855357,876734,-20.370370370370374,-31.773319087243813
Bontang LNG Terminal,2020-04,40,5627,950457,956084,-29.824561403508774,-0.9458016002685365
Bontang LNG Terminal,2020-05,50,11979,1043931,1055910,-19.354838709677423,-15.270775474897224
Bontang LNG Terminal,2020-06,49,76765,1129373,1206138,6.521739130434789,2.3634249632942694
Bontang LNG Terminal,2020-07,43,14613,954021,968634,-27.118644067796616,-25.24057088698648
Bontang LNG Terminal,2020-08,43,15375,837571,852946,-12.244897959183676,-24.084798998888346
Bontang LNG Terminal,2020-09,35,53384,841660,895044,-43.548387096774185,-22.235476777353302
Bontang LNG Terminal,2020-10,55,12265,774416,786681,10.000000000000009,-12.05345114974975
Bontang LNG Terminal,2020-11,51,47495,855954,903449,10.869565217391308,-3.9793174547502863
Bontang LNG Terminal,2020-12,51,46517,892014,938531,-10.526315789473683,-21.53708660982857
Bontang LNG Terminal,2021-01,40,71319,696362,767681,-19.999999999999996,-9.451398955663471
Bontang LNG Terminal,2021-02,36,9596,548620,558216,-29.411764705882348,-45.460247796049444
Bontang LNG Terminal,2021-03,39,10412,756782,767194,-9.302325581395355,-12.494097411529603
Bontang LNG Terminal,2021-04,34,17181,474163,491344,-15.000000000000002,-48.60869965400529
Bontang LNG Terminal,2021-05,63,138223,966912,1105135,26.0,4.661855650576285
Bontang LNG Terminal,2021-06,59,24255,726117,750372,20.408163265306122,-37.787218377996545
Bontang LNG Terminal,2021-07,41,27624,752719,780343,-4.651162790697672,-19.43881796426721
Bontang LNG Terminal,2021-08,52,43680,1020043,1063723,20.93023255813953,24.711646458275194
Bontang LNG Terminal,2021-09,67,29953,1028804,1058757,91.42857142857143,18.291056082159084
Bontang LNG Terminal,2021-10,57,30489,970202,1000691,3.6363636363636376,27.204165347834763
Bontang LNG Terminal,2021-11,82,24772,1080130,1104902,60.7843137254902,22.298214951812433
Bontang LNG Terminal,2021-12,90,20445,987864,1008309,76.47058823529412,7.434810357889088
Bontang LNG Terminal,2022-01,62,26853,307581,334434,55.00000000000001,-56.43581122888284
Bontang LNG Terminal,2022-02,59,64877,1075341,1140218,63.888888888888886,104.2610745661178
Bontang LNG Terminal,2022-03,96,40455,1262545,1303000,146.15384615384616,69.83970156179534
Bontang LNG Terminal,2022-04,89,15123,1130670,1145793,161.76470588235296,133.19568367579535
Bontang LNG Terminal,2022-05,61,12459,946873,959332,-3.1746031746031744,-13.19322978640619
Bontang LNG Terminal,2022-06,95,28275,1321732,1350007,61.01694915254237,79.91169713155608
Bontang LNG Terminal,2022-07,92,25337,1441550,1466887,124.39024390243904,87.97977299725889
Bontang LNG Terminal,2022-08,95,48313,1336516,1384829,82.6923076923077,30.186994170474833
Bontang LNG Terminal,2022-09,97,22927,1389254,1412181,44.776119402985074,33.38103077476702
Bontang LNG Terminal,2022-10,95,16209,1101957,1118166,66.66666666666667,11.739388082834768
Bontang LNG Terminal,2022-11,77,32486,1248573,1281059,-6.0975609756097615,15.943223923931704
Bontang LNG Terminal,2022-12,83,83652,1135224,1218876,-7.777777777777772,20.883181643722317
Bontang LNG Terminal,2023-01,82,26193,1334728,1360921,32.258064516129025,306.932608526645
Bontang LNG Terminal,2023-02,87,25661,1116343,1142004,47.457627118644076,0.1566367133302604
Bontang LNG Terminal,2023-03,112,26379,1012072,1038451,16.666666666666675,-20.303069838833466
Bontang LNG Terminal,2023-04,96,15741,1241503,1257244,7.86516853932584,9.726975116796833
Bontang LNG Terminal,2023-05,101,12066,1221438,1233504,65.57377049180329,28.579469881125608
Bontang LNG Terminal,2023-06,99,42761,1091898,1134659,4.210526315789465,-15.951620991594861
Bontang LNG Terminal,2023-07,103,10082,1416565,1426647,11.956521739130444,-2.743224256537824
Bontang LNG Terminal,2023-08,95,21500,1305630,1327130,0.0,-4.166507200528002
Bontang LNG Terminal,2023-09,108,10135,1364675,1374810,11.340206185567014,-2.6463321628034886
Bontang LNG Terminal,2023-10,107,80501,1281536,1362037,12.631578947368416,21.809910156452617
Bontang LNG Terminal,2023-11,96,17736,1238355,1256091,24.675324675324674,-1.949012496692193
Bontang LNG Terminal,2023-12,114,17946,1490523,1508469,37.34939759036144,23.759020605869672
Bontang LNG Terminal,2024-01,90,9639,1210977,1220616,9.756097560975618,-10.309562421330853
Bontang LNG Terminal,2024-02,95,16792,1350822,1367614,9.195402298850585,19.755622572250186
Bontang LNG Terminal,2024-03,107,17100,1148164,1165264,-4.46428571428571,12.211746148831292
Bontang LNG Terminal,2024-04,98,85072,1208315,1293387,2.083333333333326,2.8747800745121843
Bontang LNG Terminal,2024-05,106,25361,1344018,1369379,4.950495049504955,11.01536760318571
Bontang LNG Terminal,2024-06,105,33136,1200058,1233194,6.060606060606055,8.684106855011064
Bontang LNG Terminal,2024-07,114,104096,1251947,1356043,10.679611650485432,-4.948946726134773
Bontang LNG Terminal,2024-08,106,24258,1273217,1297475,11.578947368421044,-2.2345211094617734
Bontang LNG Terminal,2024-09,92,35674,1274137,1309811,-14.814814814814813,-4.727853303365559
Bontang LNG Terminal,2024-10,121,21343,1650079,1671422,13.08411214953271,22.714874852885792
Bontang LNG Terminal,2024-11,100,40130,1414081,1454211,4.166666666666674,15.772742579956379
Bontang LNG Terminal,2024-12,94,17414,1180067,1197481,-17.543859649122805,-20.616134637171857
Bontang LNG Terminal,2025-01,102,22528,1261046,1283574,13.33333333333333,5.157887492872448
Bontang LNG Terminal,2025-02,88,12552,1093554,1106106,-7.36842105263158,-19.12147725893417
Bontang LNG Terminal,2025-03,116,20529,975416,995945,8.411214953271017,-14.530526987875714
Bontang LNG Terminal,2025-04,88,17128,1230266,1247394,-10.204081632653061,-3.55601223763653
Bontang LNG Terminal,2025-05,100,27417,1420835,1448252,-5.660377358490565,5.759764097448561
Bontang LNG Terminal,2025-06,96,64373,1275499,1339872,-8.571428571428575,8.650544845336583
Bontang LNG Terminal,2025-07,110,49391,1645950,1695341,-3.508771929824561,25.021182956587662
Bontang LNG Terminal,2025-08,105,41024,1205667,1246691,-0.9433962264150941,-3.9140638547948914
Bontang LNG Terminal,2025-09,91,15745,1501607,1517352,-1.0869565217391353,15.845110477771218
Bontang LNG Terminal,2025-10,86,21349,1143059,1164408,-28.925619834710748,-30.33429020319225
Bontang LNG Terminal,2025-11,88,78252,1014979,1093231,-12.0,-24.823082757591575
Bontang LNG Terminal,2025-12,100,21700,1749210,1770910,6.382978723404253,47.88627126442926
Bontang LNG Terminal,2026-01,83,13101,1352980,1366081,-18.627450980392158,6.42791144102326
Bontang LNG Terminal,2026-02,91,16399,1081748,1098147,3.409090909090917,-0.7195512907442914
Bontang LNG Terminal,2026-03,80,18664,1082370,1101034,-31.034482758620683,10.551687091154637
Bontang LNG Terminal,2026-04,79,26909,1155578,1182487,-10.22727272727273,-5.203408065134196
Bontang LNG Terminal,2026-05,100,16883,1300256,1317139,0.0,-9.053189638267378
Bontang LNG Terminal,2026-06,90,13535,983083,996618,-6.25,-25.618417281650785
Bontang LNG Terminal,2026-07,87,58089,1226184,1284273,-20.90909090909091,-24.246921415809563
Bontang LNG Terminal,2026-08,85,19285,1054954,1074239,-19.047619047619047,-13.832778130266444
Bula,2019-01,4,851,992,1843,,
Bula,2019-02,5,1702,1984,3686,,
Bula,2019-03,3,1702,1984,3686,,
Bula,2019-04,5,851,992,1843,,
Bula,2019-05,9,0,0,0,,
Bula,2019-06,6,56,1055,1111,,
